1,20.879103899002075,3000,0.00000,-95.48222,1.00000,31963.79426,nan,0.25562,20.04303,0.57551,0.00000,200.00000,99.25907,20.12159,164.40732,46.78352,1.20102,0.12591,1.41009,0.99215,-5.17546,3.10578,0.03162,-9.30757,-42482.44637,3750.34750,-32737.27148,-55778.85156,564567.61104,793657.47582,5317001.50000,102207.28906,387249621.34325,851787324.90204,4498305024.00000,2811718.00000,-1.11650,0.33819,-0.54658,-1.84602,0.81721,0.22083,1.14288,0.34987,0.51645,0.38604,1.58092,-0.27885,-2.95191,0.61010,-1.88726,-3.82291,-1.11650,0.33819,-0.54658,-1.84602,0.81721,0.22083,1.14288,0.34987,0.51645,0.38604,1.58092,-0.27885,-2.95191,0.61010,-1.88726,-3.82291,-0.97068,1.35167,0.53001,-3.09899,5.09574,1.03615,6.42965,1.10988,10.65907,1.69645,12.55391,2.26542,-8.87725,1.79475,-3.20964,-11.26766
2,24.423319101333618,4000,0.00000,-117.80192,0.00000,-95.28222,nan,0.27664,23.56915,0.57741,0.00000,200.00000,73.31126,17.78423,140.77986,15.21560,1.64517,0.15258,1.92188,1.41049,-14.70078,3.99745,-6.45529,-20.25019,-42480.56058,2690.63715,-35041.77344,-51194.58203,256713.30913,140955.60610,1397849.37500,56063.93750,1521262.45669,874067.05556,6233780.00000,476250.06250,-0.55393,0.28418,0.00494,-1.06028,1.02452,0.13056,1.31843,0.78669,1.69577,0.16509,2.00000,1.39899,-3.10438,0.25897,-2.52091,-3.56656,-0.55393,0.28418,0.00494,-1.06028,1.02452,0.13056,1.31843,0.78669,1.69577,0.16509,2.00000,1.39899,-3.10438,0.25897,-2.52091,-3.56656,-2.37330,0.90502,0.33347,-3.34610,6.83870,1.01105,8.64380,4.47391,14.60100,2.27347,17.32646,9.33919,-14.64320,2.03322,-10.56751,-17.76074
3,24.60317873954773,5000,0.00000,-125.23842,0.00000,-140.04014,nan,0.27755,23.75046,0.57505,0.00000,200.00000,58.40257,15.96909,110.95099,17.38671,2.23955,0.18701,2.57080,1.92247,-22.90315,1.17969,-19.64682,-25.45781,-39805.00531,2371.10582,-32524.02148,-46590.37500,59945.21078,42937.34078,318100.56250,27304.56836,884179.44338,193762.38872,1706465.00000,429605.71875,0.13358,0.06302,0.32138,-0.09256,1.17120,0.08029,1.38890,0.99102,2.00000,0.00000,2.00000,2.00000,-2.70887,0.21754,-2.15674,-3.15847,0.13358,0.06302,0.32138,-0.09256,1.17120,0.08029,1.38890,0.99102,2.00000,0.00000,2.00000,2.00000,-2.70887,0.21754,-2.15674,-3.15847,-3.59412,0.16606,-3.12166,-4.06942,9.90141,0.31930,10.59478,8.71549,18.45209,0.58770,19.38856,15.91772,-23.20742,0.92583,-19.91167,-24.53427
4,24.652366399765015,6000,0.00000,-128.23636,0.00000,-140.08999,nan,0.27386,23.80565,0.57274,0.00000,200.00000,48.66933,14.65636,99.64616,4.95250,2.93541,0.21397,3.31116,2.57150,-24.26575,0.78570,-22.01757,-26.64916,-37369.57349,2484.05466,-30421.83789,-46171.64062,40458.85987,13135.37699,96149.78906,15576.03320,763148.04247,179806.04233,1567950.00000,360652.28125,-0.08636,0.29962,0.50142,-0.56223,1.41680,0.11313,1.64158,1.17388,2.00000,0.00000,2.00000,2.00000,-3.37927,0.15766,-3.05615,-3.62939,-0.08636,0.29962,0.50142,-0.56223,1.41680,0.11313,1.64158,1.17388,2.00000,0.00000,2.00000,2.00000,-3.37927,0.15766,-3.05615,-3.62939,-2.07958,0.97500,-0.89605,-3.83488,7.82954,1.88042,10.80866,5.14433,16.05227,1.88683,18.69401,11.75836,-17.71689,4.79580,-11.16472,-23.47036
5,24.663556814193726,7000,0.00000,-116.69532,0.00000,-136.51033,nan,0.26891,23.80942,0.58031,0.00000,200.00000,42.06751,14.11771,91.72689,5.74695,3.71046,0.23483,4.13302,3.31193,-21.32079,1.29830,-18.11919,-24.94737,-37228.97041,2551.96574,-30658.59766,-44195.78516,50115.36954,13701.88177,129854.60938,24266.80664,607000.64733,169430.77304,1439730.75000,234653.57812,-0.78018,0.38310,-0.27465,-1.44127,1.05137,0.12107,1.25611,0.80784,1.51312,0.68328,2.00000,0.15971,-3.94145,0.46437,-3.20306,-4.77074,-0.78018,0.38310,-0.27465,-1.44127,1.05137,0.12107,1.25611,0.80784,1.51312,0.68328,2.00000,0.15971,-3.94145,0.46437,-3.20306,-4.77074,-0.11328,0.61568,0.94026,-1.08404,4.19768,0.55507,5.36325,3.24508,10.10684,1.25870,12.90081,7.66840,-9.14540,1.49580,-6.46805,-11.93513
6,24.70631742477417,8000,0.00000,-106.14504,0.00000,-70.30938,nan,0.27441,23.84344,0.58314,0.00000,200.00000,36.43794,13.06341,81.98561,5.88830,4.60322,0.28072,5.11053,4.13391,-18.64461,0.87491,-16.09637,-21.40847,-40895.09813,2292.15648,-31976.56836,-48599.56250,54349.11742,19663.30217,151739.76562,23759.90820,511276.72980,153656.55791,1208631.00000,209843.65625,-1.37567,0.07520,-1.19131,-1.52372,0.82852,0.03887,0.93900,0.73773,0.25738,0.14993,0.69622,-0.07516,-4.43561,0.20404,-3.76093,-4.83859,-1.37567,0.07520,-1.19131,-1.52372,0.82852,0.03887,0.93900,0.73773,0.25738,0.14993,0.69622,-0.07516,-4.43561,0.20404,-3.76093,-4.83859,0.38890,0.13070,0.91369,0.07871,3.06357,0.17268,3.51722,2.73947,7.38235,1.75995,10.97005,5.03411,-6.59304,0.29601,-5.39873,-7.25012
7,24.76155424118042,9000,0.00000,-100.39683,0.00000,-53.20238,nan,0.27510,23.92446,0.56185,0.00000,200.00000,31.67980,11.99230,74.41009,6.14505,5.69624,0.34861,6.32102,5.11165,-16.58122,0.94491,-13.87495,-19.21704,-46277.92438,2518.11357,-38953.40234,-56158.05859,63737.62132,26534.27538,218449.15625,27561.44531,396452.11870,140390.02991,1105783.12500,144636.37500,-1.46388,0.06021,-1.28391,-1.66337,0.76754,0.02206,0.83494,0.70740,0.28947,0.20365,0.70259,-0.23501,-3.52205,0.24136,-3.09469,-4.34620,-1.46388,0.06021,-1.28391,-1.66337,0.76754,0.02206,0.83494,0.70740,0.28947,0.20365,0.70259,-0.23501,-3.52205,0.24136,-3.09469,-4.34620,0.66873,0.15738,1.08357,0.11211,2.52990,0.16307,2.88069,2.16990,5.31802,0.14920,5.69888,4.87684,-5.76771,0.45655,-4.43999,-6.65804
8,24.857885599136353,10000,0.00000,-95.14005,0.00000,-66.32810,nan,0.27358,23.99629,0.58789,0.00000,200.00000,28.86189,11.66904,70.74107,2.85212,7.05603,0.44850,7.88531,6.32233,-15.14197,0.62097,-13.14901,-17.45319,-52879.49980,2204.31016,-46964.32422,-59419.25000,41758.08890,9651.95916,94520.21094,19115.35156,316672.86751,111988.10697,957367.06250,121446.10938,-1.39152,0.06546,-1.21735,-1.65089,0.73804,0.04576,0.87377,0.65705,0.50090,0.48239,1.85469,-0.23652,-3.14078,0.15050,-2.81539,-3.50556,-1.39152,0.06546,-1.21735,-1.65089,0.73804,0.04576,0.87377,0.65705,0.50090,0.48239,1.85469,-0.23652,-3.14078,0.15050,-2.81539,-3.50556,0.88467,0.08518,1.16720,0.52807,2.18891,0.05822,2.35836,2.01217,5.31584,0.43378,6.81087,4.57263,-4.83233,0.30593,-4.01306,-5.41471
9,24.667975902557373,11000,0.00000,-87.10912,0.00000,-59.76776,nan,0.27774,23.79901,0.58746,0.00000,200.00000,26.50818,11.07976,71.95025,1.72696,8.97193,0.61113,10.00761,7.88717,-15.38708,2.36335,-11.14775,-21.53763,-56969.07536,2167.98551,-50155.22266,-64267.53516,53347.71799,28411.36321,238376.09375,23068.99219,291668.70938,106437.63881,775550.00000,95904.50000,-1.38075,0.05994,-1.18728,-1.55296,0.79692,0.04193,0.90683,0.70162,0.76856,0.25454,1.29604,0.03922,-3.41683,0.11451,-2.99676,-3.71081,-1.38075,0.05994,-1.18728,-1.55296,0.79692,0.04193,0.90683,0.70162,0.76856,0.25454,1.29604,0.03922,-3.41683,0.11451,-2.99676,-3.71081,1.31749,0.23718,1.93255,0.75208,1.99891,0.21345,2.65477,1.63210,6.98837,1.57858,11.36769,4.30523,-3.93952,0.19715,-3.32823,-4.76463
10,24.677059173583984,12000,0.00000,-80.99109,0.00000,-22.96460,nan,0.27816,23.76793,0.63081,0.00000,200.00000,24.45733,10.58395,83.27157,0.44801,11.18184,0.72881,12.52041,10.00966,-12.63044,0.66543,-10.10796,-14.83720,-61763.80926,2143.95222,-53277.41797,-67978.72656,41817.97118,10473.00130,123816.62500,20035.76367,236713.63084,91322.28025,755510.93750,85395.47656,-1.34584,0.06812,-1.20909,-1.62868,0.62302,0.04035,0.73578,0.54622,0.22046,0.24132,0.65940,-0.27911,-3.30723,0.12002,-2.81611,-3.50820,-1.34584,0.06812,-1.20909,-1.62868,0.62302,0.04035,0.73578,0.54622,0.22046,0.24132,0.65940,-0.27911,-3.30723,0.12002,-2.81611,-3.50820,0.98500,0.07381,1.22883,0.75265,1.79625,0.05132,1.93861,1.60216,5.66264,0.70836,6.87901,3.87488,-4.05513,0.22950,-3.06516,-4.60181
